Timestamp,Hostname,Service,Message
01-01-2021 23:58,combo,sshd(pam_unix)[20433],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.200.44.248  user=root
01-01-2022 04:10,combo,su(pam_unix)[21124],session opened for user cyrus by (uid=0)
01-01-2022 04:10,combo,su(pam_unix)[21124],session closed for user cyrus
01-01-2022 04:10,combo,cups,cupsd shutdown succeeded
01-01-2022 04:10,combo,cups,cupsd startup succeeded
01-01-2022 04:11,combo,syslogd 1.4.1,restart.
01-01-2022 04:11,combo,logrotate,ALERT exited abnormally with [1]
01-01-2022 04:16,combo,su(pam_unix)[21719],session opened for user news by (uid=0)
01-01-2022 04:16,combo,su(pam_unix)[21719],session closed for user news
01-01-2022 05:23,combo,sshd(pam_unix)[24892],check pass; user unknown
01-01-2022 05:23,combo,sshd(pam_unix)[24892],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=server3.sugolan.hu 
01-01-2022 05:23,combo,sshd(pam_unix)[24894],check pass; user unknown
01-01-2022 05:23,combo,sshd(pam_unix)[24894],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=server3.sugolan.hu 
01-01-2022 05:23,combo,sshd(pam_unix)[24896],check pass; user unknown
01-01-2022 05:23,combo,sshd(pam_unix)[24896],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=server3.sugolan.hu 
01-01-2022 05:23,combo,sshd(pam_unix)[24895],check pass; user unknown
01-01-2022 05:23,combo,sshd(pam_unix)[24895],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=server3.sugolan.hu 
01-01-2022 05:51,combo,sshd(pam_unix)[24935],check pass; user unknown
01-01-2022 05:51,combo,sshd(pam_unix)[24935],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=server3.sugolan.hu 
01-01-2022 05:51,combo,sshd(pam_unix)[24937],check pass; user unknown
01-01-2022 05:51,combo,sshd(pam_unix)[24937],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=server3.sugolan.hu 
01-01-2022 06:08,combo,sshd(pam_unix)[24968],check pass; user unknown
01-01-2022 06:08,combo,sshd(pam_unix)[24968],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=server3.sugolan.hu 
01-01-2022 16:37,combo,sshd(pam_unix)[25820],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.129.113.52  user=root
01-01-2022 16:37,combo,sshd(pam_unix)[25823],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.129.113.52  user=root
01-01-2022 16:37,combo,sshd(pam_unix)[25822],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.129.113.52  user=root
01-01-2022 16:37,combo,sshd(pam_unix)[25826],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.129.113.52  user=root
01-01-2022 16:37,combo,sshd(pam_unix)[25830],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.129.113.52  user=root
01-01-2022 16:37,combo,sshd(pam_unix)[25832],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.129.113.52  user=root
01-01-2022 16:37,combo,sshd(pam_unix)[25835],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.129.113.52  user=root
01-01-2022 16:37,combo,sshd(pam_unix)[25834],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.129.113.52  user=root
01-01-2022 16:37,combo,sshd(pam_unix)[25828],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.129.113.52  user=root
01-01-2022 16:37,combo,sshd(pam_unix)[25838],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.129.113.52  user=root
01-01-2022 20:01,combo,sshd(pam_unix)[26136],check pass; user unknown
01-01-2022 20:01,combo,sshd(pam_unix)[26136],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.75.233.249 
01-01-2022 20:01,combo,sshd(pam_unix)[26138],check pass; user unknown
01-01-2022 20:01,combo,sshd(pam_unix)[26138],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.75.233.249 
01-01-2022 20:01,combo,sshd(pam_unix)[26137],check pass; user unknown
01-01-2022 20:01,combo,sshd(pam_unix)[26137],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.75.233.249 
01-01-2022 20:01,combo,sshd(pam_unix)[26133],check pass; user unknown
01-01-2022 20:01,combo,sshd(pam_unix)[26133],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.75.233.249 
01-01-2022 20:01,combo,sshd(pam_unix)[26135],check pass; user unknown
01-01-2022 20:01,combo,sshd(pam_unix)[26135],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.75.233.249 
01-01-2022 20:01,combo,sshd(pam_unix)[26134],check pass; user unknown
01-01-2022 20:01,combo,sshd(pam_unix)[26139],check pass; user unknown
01-01-2022 20:01,combo,sshd(pam_unix)[26139],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.75.233.249 
01-01-2022 20:01,combo,sshd(pam_unix)[26134],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.75.233.249 
01-01-2022 20:01,combo,sshd(pam_unix)[26140],check pass; user unknown
01-01-2022 20:01,combo,sshd(pam_unix)[26140],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.75.233.249 
01-01-2022 20:01,combo,sshd(pam_unix)[26146],check pass; user unknown
01-01-2022 20:01,combo,sshd(pam_unix)[26146],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.75.233.249 
01-01-2022 20:01,combo,sshd(pam_unix)[26148],check pass; user unknown
01-01-2022 20:01,combo,sshd(pam_unix)[26148],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.75.233.249 
01-01-2023 04:04,combo,su(pam_unix)[27145],session opened for user cyrus by (uid=0)
01-01-2023 04:04,combo,su(pam_unix)[27145],session closed for user cyrus
01-01-2023 04:04,combo,logrotate,ALERT exited abnormally with [1]
01-01-2023 04:10,combo,su(pam_unix)[28378],session opened for user news by (uid=0)
01-01-2023 04:10,combo,su(pam_unix)[28378],session closed for user news
01-01-2023 05:28,combo,sshd(pam_unix)[28526],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 05:28,combo,sshd(pam_unix)[28521],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 05:28,combo,sshd(pam_unix)[28534],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 05:28,combo,sshd(pam_unix)[28532],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 05:28,combo,sshd(pam_unix)[28524],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 05:28,combo,sshd(pam_unix)[28522],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 05:28,combo,sshd(pam_unix)[28527],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 05:28,combo,sshd(pam_unix)[28523],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 05:28,combo,sshd(pam_unix)[28525],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 05:56,combo,sshd(pam_unix)[28575],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 05:56,combo,sshd(pam_unix)[28581],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 05:56,combo,sshd(pam_unix)[28574],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 05:56,combo,sshd(pam_unix)[28583],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 05:56,combo,sshd(pam_unix)[28572],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 05:56,combo,sshd(pam_unix)[28580],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 05:56,combo,sshd(pam_unix)[28586],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 05:56,combo,sshd(pam_unix)[28585],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 05:56,combo,sshd(pam_unix)[28573],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 06:10,combo,sshd(pam_unix)[28622],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:10,combo,sshd(pam_unix)[28623],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:10,combo,sshd(pam_unix)[28624],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:10,combo,sshd(pam_unix)[28625],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:10,combo,sshd(pam_unix)[28626],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:10,combo,sshd(pam_unix)[28629],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:10,combo,sshd(pam_unix)[28631],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:10,combo,sshd(pam_unix)[28633],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:10,combo,sshd(pam_unix)[28636],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:47,combo,sshd(pam_unix)[28678],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:47,combo,sshd(pam_unix)[28677],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:47,combo,sshd(pam_unix)[28679],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:47,combo,sshd(pam_unix)[28680],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:47,combo,sshd(pam_unix)[28684],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:47,combo,sshd(pam_unix)[28685],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:47,combo,sshd(pam_unix)[28682],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:47,combo,sshd(pam_unix)[28689],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:47,combo,sshd(pam_unix)[28692],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 06:57,combo,sshd(pam_unix)[28738],check pass; user unknown
01-01-2023 06:57,combo,sshd(pam_unix)[28738],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.127.25.130 
01-01-2023 06:57,combo,sshd(pam_unix)[28740],check pass; user unknown
01-01-2023 06:57,combo,sshd(pam_unix)[28740],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.127.25.130 
01-01-2023 06:57,combo,sshd(pam_unix)[28741],check pass; user unknown
01-01-2023 06:57,combo,sshd(pam_unix)[28741],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.127.25.130 
01-01-2023 06:57,combo,sshd(pam_unix)[28737],check pass; user unknown
01-01-2023 06:57,combo,sshd(pam_unix)[28737],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.127.25.130 
01-01-2023 06:57,combo,sshd(pam_unix)[28739],check pass; user unknown
01-01-2023 06:57,combo,sshd(pam_unix)[28739],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.127.25.130 
01-01-2023 06:57,combo,sshd(pam_unix)[28730],check pass; user unknown
01-01-2023 06:57,combo,sshd(pam_unix)[28730],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.127.25.130 
01-01-2023 06:57,combo,sshd(pam_unix)[28733],check pass; user unknown
01-01-2023 06:57,combo,sshd(pam_unix)[28729],check pass; user unknown
01-01-2023 06:57,combo,sshd(pam_unix)[28734],check pass; user unknown
01-01-2023 06:57,combo,sshd(pam_unix)[28733],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.127.25.130 
01-01-2023 06:57,combo,sshd(pam_unix)[28729],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.127.25.130 
01-01-2023 06:57,combo,sshd(pam_unix)[28734],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.127.25.130 
01-01-2023 06:57,combo,sshd(pam_unix)[28747],check pass; user unknown
01-01-2023 06:57,combo,sshd(pam_unix)[28747],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.127.25.130 
01-01-2023 07:27,combo,sshd(pam_unix)[28797],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 07:27,combo,sshd(pam_unix)[28796],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 07:27,combo,sshd(pam_unix)[28798],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 07:27,combo,sshd(pam_unix)[28801],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 07:27,combo,sshd(pam_unix)[28799],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 07:27,combo,sshd(pam_unix)[28804],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 07:27,combo,sshd(pam_unix)[28800],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 07:27,combo,sshd(pam_unix)[28802],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 07:27,combo,sshd(pam_unix)[28807],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 08:33,combo,sshd(pam_unix)[28903],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 08:33,combo,sshd(pam_unix)[28904],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 08:33,combo,sshd(pam_unix)[28905],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 08:33,combo,sshd(pam_unix)[28906],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 08:33,combo,sshd(pam_unix)[28908],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 08:33,combo,sshd(pam_unix)[28912],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 08:33,combo,sshd(pam_unix)[28914],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 08:33,combo,sshd(pam_unix)[28915],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 08:33,combo,sshd(pam_unix)[28916],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root
01-01-2023 08:43,combo,sshd(pam_unix)[28944],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 08:43,combo,sshd(pam_unix)[28945],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 08:43,combo,sshd(pam_unix)[28946],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 08:43,combo,sshd(pam_unix)[28942],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 08:43,combo,sshd(pam_unix)[28934],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 08:43,combo,sshd(pam_unix)[28933],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 08:43,combo,sshd(pam_unix)[28938],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 08:43,combo,sshd(pam_unix)[28932],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 08:43,combo,sshd(pam_unix)[28935],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 09:34,combo,sshd(pam_unix)[29021],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 09:34,combo,sshd(pam_unix)[29023],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 09:34,combo,sshd(pam_unix)[29022],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 09:34,combo,sshd(pam_unix)[29024],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 09:34,combo,sshd(pam_unix)[29025],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 09:34,combo,sshd(pam_unix)[29032],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 09:34,combo,sshd(pam_unix)[29029],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 09:34,combo,sshd(pam_unix)[29033],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 09:34,combo,sshd(pam_unix)[29034],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:06,combo,ftpd[29104],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29099],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29106],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29105],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29103],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29100],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29102],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29090],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29091],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29092],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29093],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29094],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29101],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29096],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29095],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29097],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29107],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29098],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29108],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:06,combo,ftpd[29109],connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Mon Jan 23 10:06:36 2006 
01-01-2023 10:13,combo,sshd(pam_unix)[29117],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:13,combo,sshd(pam_unix)[29120],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:13,combo,sshd(pam_unix)[29119],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:13,combo,sshd(pam_unix)[29123],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:13,combo,sshd(pam_unix)[29127],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:13,combo,sshd(pam_unix)[29126],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:13,combo,sshd(pam_unix)[29128],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:13,combo,sshd(pam_unix)[29129],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:13,combo,sshd(pam_unix)[29124],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:49,combo,sshd(pam_unix)[29179],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:49,combo,sshd(pam_unix)[29178],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:49,combo,sshd(pam_unix)[29174],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:49,combo,sshd(pam_unix)[29172],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:49,combo,sshd(pam_unix)[29185],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:49,combo,sshd(pam_unix)[29177],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:49,combo,sshd(pam_unix)[29183],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:49,combo,sshd(pam_unix)[29188],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 10:49,combo,sshd(pam_unix)[29175],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 11:37,combo,sshd(pam_unix)[29260],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 11:37,combo,sshd(pam_unix)[29263],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 11:37,combo,sshd(pam_unix)[29270],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 11:37,combo,sshd(pam_unix)[29273],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 11:37,combo,sshd(pam_unix)[29274],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 11:37,combo,sshd(pam_unix)[29266],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 11:37,combo,sshd(pam_unix)[29259],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 11:37,combo,sshd(pam_unix)[29269],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 11:37,combo,sshd(pam_unix)[29265],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 12:42,combo,sshd(pam_unix)[29375],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 12:42,combo,sshd(pam_unix)[29377],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 12:42,combo,sshd(pam_unix)[29378],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
01-01-2023 12:42,combo,sshd(pam_unix)[29372],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root
